geocodigo_1,geocodigo_2,distancia,AER,FER,HID,ROD,FRO
3549904,3529005,4.177666840693285,True,False,False,False,False
2111300,3541406,20.857709166352283,True,False,False,False,False
3502804,3541406,1.3244831424744927,True,False,False,False,False
3506003,3541406,2.335550501885827,True,False,False,False,False
3509502,3541406,4.3618759759105545,True,False,False,False,False
3529005,3541406,1.4455680724487212,True,False,False,False,False
3543402,3541406,3.702257933768943,True,False,False,False,False
4113700,3541406,1.2022316356113798,True,False,False,False,False
5002704,3541406,3.6300489356181025,True,False,False,False,False
3543402,1100122,17.487351375111587,True,False,False,False,False
2903201,3543402,9.479518710302226,True,False,False,False,False
3543402,2913606,10.824582511807483,True,False,False,False,False
3543402,2933307,9.406763439672032,True,False,False,False,False
3543402,3170107,1.4245676302754646,True,False,False,False,False
3543402,3506003,1.6904940115120155,True,False,False,False,False
3543402,3509502,1.9722242966336707,True,False,False,False,False
3543402,3549805,1.6093243945805293,True,False,False,False,False
3543402,5201108,4.981493536430679,True,False,False,False,False
2903201,3549805,9.734487880729564,True,False,False,False,False
2933307,3549805,10.411786987584756,True,False,False,False,False
3164704,3549805,2.3899691944633945,True,False,False,False,False
3300704,3549805,7.642041654500691,True,False,False,False,False
3502804,3549805,1.1234932116225729,True,False,False,False,False
3506003,3549805,1.528446595852797,True,False,False,False,False
3529005,3549805,1.5049003290982415,True,False,False,False,False
3549904,3509502,1.2468774224091845,True,False,False,False,False
3549904,3550308,0.8454598583372774,True,False,False,False,False
1100122,3550308,19.87069562639779,True,False,False,False,False
3550308,1100205,22.67553260063831,True,False,False,False,False
1200401,3550308,25.1143069551918,True,False,False,False,False
1302603,3550308,24.447051385664192,True,False,False,False,False
3550308,1400100,29.88046757195168,True,False,False,False,False
1501402,3550308,22.18606937828235,True,False,False,False,False
3550308,1506807,22.61365271391798,True,False,False,False,False
3550308,1600303,24.01325823451081,True,False,False,False,False
1721000,3550308,13.475433816228279,True,False,False,False,False
3550308,2111300,21.163329192024744,True,False,False,False,False
2211001,3550308,18.865498335651832,True,False,False,False,False
2304400,3550308,21.440101401688505,True,False,False,False,False
2307304,3550308,17.93270640853631,True,False,False,False,False
3550308,2408102,21.09302004594342,True,False,False,False,False
2507507,3550308,20.225364678849818,True,False,False,False,False
2605459,3550308,24.302164788210746,True,False,False,False,False
3550308,2611101,15.448040199561998,True,False,False,False,False
3550308,2611606,19.479272999838138,True,False,False,False,False
3550308,2704302,17.703516140443952,True,False,False,False,False
2800308,3550308,15.862817344852326,True,False,False,False,False
2903201,3550308,11.559501543934593,True,False,False,False,False
3550308,2913606,11.588799162867097,True,False,False,False,False
3550308,2925303,10.401772245846978,True,False,False,False,False
2927408,3550308,13.363506233198127,True,False,False,False,False
2932507,3550308,11.214312305799982,True,False,False,False,False
2933307,3550308,10.465660239344931,True,False,False,False,False
3106200,3550308,4.557149628816903,True,False,False,False,False
3550308,3127701,6.639039284412956,True,False,False,False,False
3131307,3550308,5.803782318931053,True,False,False,False,False
3550308,3136702,3.7525550674585695,True,False,False,False,False
3170107,3550308,4.017280607081517,True,False,False,False,False
3550308,3170206,4.922912838513569,True,False,False,False,False
3550308,3170701,2.3534212457031645,True,False,False,False,False
3550308,3205309,7.121455766213043,True,False,False,False,False
3300704,3550308,4.677620732953859,True,False,False,False,False
3301009,3550308,5.632022167943191,True,False,False,False,False
3550308,3304557,3.5144591496074447,True,False,False,False,False
3502804,3550308,4.458041624357382,True,False,False,False,False
3550308,3505500,3.5681504836023406,True,False,False,False,False
3506003,3550308,2.7172509616181313,True,False,False,False,False
3550308,3509502,0.716726798707402,True,False,False,False,False
3550308,3529005,3.563714175826816,True,False,False,False,False
3550308,3541406,4.954262770472752,True,False,False,False,False
3543402,3550308,2.6544156522061533,True,False,False,False,False
3548906,3550308,1.9841274260282054,True,False,False,False,False
3550308,3549805,3.871766882871137,True,False,False,False,False
4104808,3550308,6.9473869549853315,True,False,False,False,False
3550308,4106902,3.2307205040073557,True,False,False,False,False
4108304,3550308,8.15034500869968,True,False,False,False,False
3550308,4113700,4.528066835760494,True,False,False,False,False
4115200,3550308,5.288788117527969,True,False,False,False,False
4204202,3550308,6.934886287645377,True,False,False,False,False
4204608,3550308,5.805720247074117,True,False,False,False,False
3550308,4205407,4.456608658512125,True,False,False,False,False
3550308,4209102,3.5073337190893423,True,False,False,False,False
4211306,3550308,3.8852181572282296,True,False,False,False,False
4305108,3550308,7.195592981292095,True,False,False,False,False
4314100,3550308,7.4301168224304845,True,False,False,False,False
3550308,4314902,7.928990013066246,True,False,False,False,False
5002209,3550308,10.132919064460879,True,False,False,False,False
5002704,3550308,8.55060842823401,True,False,False,False,False
3550308,5003702,8.267765932158438,True,False,False,False,False
5103403,3550308,12.358066708791444,True,False,False,False,False
3550308,5204508,6.143657764755471,True,False,False,False,False
5208707,3550308,7.347693151916044,True,False,False,False,False
5300108,3550308,7.8779468327004585,True,False,False,False,False
4104808,3541406,3.5055406682295542,True,False,False,False,False
4104808,3549805,5.808051966817133,True,False,False,False,False
4104808,4209102,4.812646006957782,True,False,False,False,False
4104808,5003702,3.0528173869161455,True,False,False,False,False
4104808,5103403,9.723838914767441,True,False,False,False,False
4104808,5107602,8.576127641155624,True,False,False,False,False
1100205,4106902,22.15328555425793,True,False,False,False,False
1302603,4106902,24.81208749025785,True,False,False,False,False
1501402,4106902,24.01528024110874,True,False,False,False,False
4106902,1600303,25.5618259658853,True,False,False,False,False
2211001,4106902,21.365720128016896,True,False,False,False,False
2304400,4106902,24.245072333555047,True,False,False,False,False
2408102,4106902,24.131774562171234,True,False,False,False,False
2704302,4106902,20.82880060943002,True,False,False,False,False
4106902,2925303,13.612542311130404,True,False,False,False,False
3205309,4106902,10.326176766642272,True,False,False,False,False
3509502,4106902,3.2433057338825244,True,False,False,False,False
3541406,4106902,3.952968461068235,True,False,False,False,False
3543402,4106902,4.521990164989525,True,False,False,False,False
3549904,4106902,4.065452923769079,True,False,False,False,False
4104808,4106902,4.219446219037461,True,False,False,False,False
4108304,4106902,5.295648832745123,True,False,False,False,False
4109401,4106902,2.2103502779593196,True,False,False,False,False
4113700,4106902,2.873368415667818,True,False,False,False,False
4115200,4106902,3.3606136827360915,True,False,False,False,False
4106902,4203006,2.1877193301948243,True,False,False,False,False
4204202,4106902,3.730091184886835,True,False,False,False,False
4106902,4205407,2.259188037088867,True,False,False,False,False
4209003,4106902,2.8289358401772424,True,False,False,False,False
4209102,4106902,0.9504278845501919,True,False,False,False,False
4305108,4106902,4.159652077199427,True,False,False,False,False
4307005,4106902,3.7152137333431376,True,False,False,False,False
4314100,4106902,4.208733352505907,True,False,False,False,False
5002704,4106902,7.3193919737550015,True,False,False,False,False
5003702,4106902,6.418246063428476,True,False,False,False,False
5103403,4106902,11.99540605548877,True,False,False,False,False
5107602,4106902,10.479349325377694,True,False,False,False,False
5204508,4106902,7.74110339212635,True,False,False,False,False
4108304,3543402,8.026863682894643,True,False,False,False,False
4108304,4104808,1.2409885349286924,True,False,False,False,False
4108304,4113700,4.049829918788415,True,False,False,False,False
4108304,4115200,3.363378915868957,True,False,False,False,False
4108304,5003702,3.3098213012259863,True,False,False,False,False
3543402,4113700,3.9772110112002745,True,False,False,False,False
4104808,4113700,2.819081946020179,True,False,False,False,False
4115200,4113700,0.7740484244971484,True,False,False,False,False
4113700,4209102,3.800690341820117,True,False,False,False,False
4113700,5204508,6.119072754731353,True,False,False,False,False
4115200,3502804,2.6720821142806317,True,False,False,False,False
4115200,3506003,3.078692209204911,True,False,False,False,False
4115200,3529005,2.3254963569918705,True,False,False,False,False
4115200,4104808,2.1628207619000532,True,False,False,False,False
4115200,4209102,4.237123029733989,True,False,False,False,False
4115200,5107602,7.4624297691594945,True,False,False,False,False
4203006,4205407,2.5969312056153573,True,False,False,False,False
4307005,4203006,1.52879202293243,True,False,False,False,False
3106200,4204202,11.2689692105672,True,False,False,False,False
4109401,4204202,2.0563946940070292,True,False,False,False,False
4204202,4307005,0.6489163444407723,True,False,False,False,False
4204202,4314100,1.18410914712106,True,False,False,False,False
4204608,4106902,3.2266355832064972,True,False,False,False,False
2925303,4205407,14.636226626098944,True,False,False,False,False
3543402,4205407,6.462950452314235,True,False,False,False,False
3549805,4205407,6.831196934475158,True,False,False,False,False
4108304,4205407,6.3681044414425845,True,False,False,False,False
4113700,4205407,5.0327032329106345,True,False,False,False,False
4115200,4205407,5.385068566287497,True,False,False,False,False
4204202,4205407,4.108230985381038,True,False,False,False,False
4204608,4205407,1.3754457942497755,True,False,False,False,False
4209003,4205407,3.0047983528887596,True,False,False,False,False
4209102,4205407,1.3254875081235482,True,False,False,False,False
4211306,4205407,0.7177151788210061,True,False,False,False,False
4307005,4205407,3.730547302190012,True,False,False,False,False
4314100,4205407,3.9224119410494667,True,False,False,False,False
5208707,4205407,10.925462050083196,True,False,False,False,False
4209003,4203006,0.6412197421016756,True,False,False,False,False
4209003,4307005,0.8893839468302406,True,False,False,False,False
4204608,4209102,2.440118171152201,True,False,False,False,False
4211306,1600303,27.03746253118986,True,False,False,False,False
4211306,3543402,5.7753284597271985,True,False,False,False,False
3549904,4211306,4.615684530796857,True,False,False,False,False
4115200,4211306,4.775965535254447,True,False,False,False,False
4204608,4211306,1.936165350976198,True,False,False,False,False
4211306,4209102,0.6108445051202757,True,False,False,False,False
4305108,4314902,0.8897541313880023,True,False,False,False,False
4314100,4203006,2.0346871366127837,True,False,False,False,False
4209003,4314100,1.405007280662632,True,False,False,False,False
4314100,4307005,0.6315909448159406,True,False,False,False,False
4317202,4314100,2.1101762450784127,True,False,False,False,False
